id_jogo;data_jogo;adversario;local;Competicao;Fase;Rodada;jogador;posicao;minutos;gols;assistencias;cartoes_amarelos;cartoes_vermelhos;chutes;chutes_ao_gol;desarmes;interceptacoes;passes_certos;passes_chave;defesas;id_ogol_jogador;nome_completo;data_extracao;url_jogo
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Rayner;Zagueiro;0;0;0;0;0;0;0;0;0;0;0;0;1175696;Rayner Silva Gomes;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Ruan Rios;Goleiro;34;0;0;0;0;0;0;0;0;0;0;0;737841;Ruan Amaral Rios;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Yuri Ribeiro;Lateral Direito;57;1;1;0;0;0;0;0;0;0;0;0;1461714;Yuri Ribeiro Giovanelli;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Jeferson Palacios;Zagueiro;31;1;0;0;0;0;0;0;0;0;0;0;787886;Jeferson David Palacios Cantillo;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Kaká;Zagueiro;31;0;0;0;0;0;0;0;0;0;0;0;807983;Karlos Henrique dos Reis Calavort;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Júnior Espeto;Lateral Esquerdo;57;0;0;0;0;0;0;0;0;0;0;0;391818;Junior Espeto;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Gabriel Amorim;Volante;31;2;0;0;0;0;0;0;0;0;0;0;1542489;Gabriel Amorim de Aguiar;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Wesley;Meia Atacante;57;0;2;0;0;0;0;0;0;0;0;0;552238;Francisco Wesley da Silva Sousa;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Francisco Neto;Meia-Central;57;0;1;0;0;0;0;0;0;0;0;0;840156;Francisco de Assis Rapozo Neto;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Lucas Titol;Meia-Central;18;0;1;0;0;0;0;0;0;0;0;0;973784;Lucas Titol Lopes;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Borjão;Volante;57;0;0;0;0;0;0;0;0;0;0;0;481421;Virgílio Santos Borges;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Wendy;Centroavante;57;3;0;0;0;0;0;0;0;0;0;0;391833;Wenderson Silva Neves;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Matheus Nossa;Goleiro;21;0;0;0;0;0;0;0;0;0;0;0;2541477;Matheus Sarmento Mesquita;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Clavis Neto;Lateral Direito;0;0;0;0;0;0;0;0;0;0;0;0;1724371;Clavis Severo Leão;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Davi Fornaciari;Zagueiro;26;1;0;0;0;0;0;0;0;0;0;0;2522494;Davi Fornaciari Lima;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
12271178;29/08/2026;CTE Colatina;(F);Capixaba Série B;1;10;Kayque Santos;Volante;26;0;0;0;0;0;0;0;0;0;0;0;3547000;Kayque Santos da Cunha;2026-08-30 09:44:10;https://www.ogol.com.br/jogo/2026-08-29-cte-colatina-linhares-fc/12271178/performance
