id_jogo;data_jogo;adversario;local;Competicao;Fase;Rodada;jogador;posicao;minutos;gols;assistencias;cartoes_amarelos;cartoes_vermelhos;chutes;chutes_ao_gol;desarmes;interceptacoes;passes_certos;passes_chave;defesas;id_ogol_jogador;nome_completo;data_extracao;url_jogo
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Gabriel Jesus;Ponta Esquerda;0;0;0;0;0;0;0;0;0;0;0;0;3553860;Gabriel de Jesus Rodrigues;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Ruan Rios;Goleiro;97;0;0;0;0;0;0;0;0;0;0;0;737841;Ruan Amaral Rios;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Jeferson Palacios;Zagueiro;80;0;0;0;0;0;0;0;0;0;0;0;787886;Jeferson David Palacios Cantillo;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Kaká;Zagueiro;97;0;0;0;0;0;0;0;0;0;0;0;807983;Karlos Henrique dos Reis Calavort;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Rayner;Zagueiro;97;0;0;0;0;0;0;0;0;0;0;0;1175696;Rayner Silva Gomes;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Júnior Espeto;Lateral Esquerdo;97;0;1;0;0;0;0;0;0;0;0;0;391818;Junior Espeto;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Gabriel Amorim;Volante;72;0;1;0;0;0;0;0;0;0;0;0;1542489;Gabriel Amorim de Aguiar;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Lucas Titol;Meia-Central;80;1;1;0;0;0;0;0;0;0;0;0;973784;Lucas Titol Lopes;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;Borjão;Volante;97;0;0;0;0;0;0;0;0;0;0;0;481421;Virgílio Santos Borges;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
12271153;28/07/2026;GEL;(F);Capixaba Série B;1;4;João Firmino;Volante;80;0;0;0;0;0;0;0;0;0;0;0;649473;João Pedro Firmino Oliveira;2026-07-29 15:39:16;https://www.ogol.com.br/jogo/2026-07-28-gel-linhares-fc/12271153/performance
